Time,dt,LocX-TruckPawn,LocY-TruckPawn,LocZ-TruckPawn,FwdDirX-TruckPawn,FwdDirY-TruckPawn,FwdDirZ-TruckPawn,OrientW-TruckPawn,OrientX-TruckPawn,OrientY-TruckPawn,OrientZ-TruckPawn,Speed-TruckPawn,Throttle-TruckPawn,Brake-TruckPawn,Steering-TruckPawn,Gear-TruckPawn,EngineRPM-TruckPawn,LocX-ViveXR,LocY-ViveXR,LocZ-ViveXR,OrientW-ViveXR,OrientX-ViveXR,OrientY-ViveXR,OrientZ-ViveXR,FwdDirX-ViveXR,FwdDirY-ViveXR,FwdDirZ-ViveXR,ValidREye-ViveXR,ValidLEye-ViveXR,GazeOriginX-ViveXR,GazeOriginY-ViveXR,GazeOriginZ-ViveXR,GazeDirtX-ViveXR,GazeDirtY-ViveXR,GazeDirtZ-ViveXR,ValidREyeDiam-ViveXR,REyeDiam-ViveXR,ValidLEyeDiam-ViveXR,LEyeDiam-ViveXR
2025-02-07 22:42:40.300,0.011111,-6922.872268,-1593.546871,-7.657468,-0.984989,0.172478,0.006919,0.086565,0.003447,-0.000295,0.99624,16.636641,0.0,0.0,0.0,1.0,1258.312744,-7229.200361,-1348.189892,548.796118,0.026616,-7229.200361,-1348.189892,548.796118,-0.998307,-0.053183,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.311,0.011111,-6927.912979,-1592.562219,-7.657466,-0.984768,0.173736,0.006919,0.087202,0.003447,-0.000297,0.996185,16.638162,0.0,0.0,0.0,1.0,1261.327515,-7233.927246,-1346.814017,548.796152,0.025977,-7233.927246,-1346.814017,548.796152,-0.998375,-0.051908,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.322,0.011111,-6932.953285,-1591.578683,-7.657468,-0.984548,0.174979,0.006919,0.087831,0.003447,-0.000299,0.996129,16.637394,0.0,0.0,0.0,1.0,1264.179443,-7238.657097,-1345.44445,548.796178,0.025346,-7238.657097,-1345.44445,548.796178,-0.998439,-0.050647,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.333,0.011111,-6937.992526,-1590.596253,-7.657486,-0.984329,0.176207,0.006919,0.088452,0.003447,-0.000302,0.996074,16.635841,0.0,0.0,0.0,1.0,1266.86377,-7243.389228,-1344.081074,548.796161,0.024723,-7243.389228,-1344.081074,548.796161,-0.998502,-0.049402,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.344,0.011111,-6943.030673,-1589.614779,-7.657492,-0.984111,0.177419,0.006919,0.089065,0.003446,-0.000304,0.99602,16.63215,0.0,0.0,0.0,1.0,1269.380615,-7248.123597,-1342.723789,548.796178,0.024107,-7248.123597,-1342.723789,548.796178,-0.998562,-0.048173,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.355,0.011111,-6948.067706,-1588.634146,-7.657498,-0.983895,0.178615,0.006919,0.089671,0.003446,-0.000306,0.995965,16.628417,0.0,0.0,0.0,1.0,1271.735596,-7252.860153,-1341.372365,548.796199,0.0235,-7252.860153,-1341.372365,548.796199,-0.99862,-0.046958,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.366,0.011111,-6953.103605,-1587.654245,-7.657511,-0.983679,0.179797,0.006919,0.090269,0.003446,-0.000308,0.995911,16.624649,0.0,0.0,0.0,1.0,1273.929077,-7257.598851,-1340.026581,548.796194,0.022899,-7257.598851,-1340.026581,548.796194,-0.998675,-0.045759,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.378,0.011111,-6958.138344,-1586.674935,-7.657511,-0.983465,0.180964,0.006919,0.090859,0.003446,-0.00031,0.995858,16.620852,0.0,0.0,0.0,1.0,1275.96875,-7262.339649,-1338.686351,548.796233,0.022306,-7262.339649,-1338.686351,548.796233,-0.998729,-0.044574,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.389,0.011111,-6963.171908,-1585.696138,-7.657526,-0.983253,0.182116,0.006919,0.091443,0.003446,-0.000312,0.995804,16.617018,0.0,0.0,0.0,1.0,1277.861694,-7267.082498,-1337.351373,548.79622,0.021721,-7267.082498,-1337.351373,548.79622,-0.99878,-0.043404,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.401,0.011111,-6968.20427,-1584.717708,-7.657527,-0.983041,0.183253,0.006919,0.092019,0.003445,-0.000314,0.995751,16.613163,0.0,0.0,0.0,1.0,1279.614746,-7271.827361,-1336.021615,548.796257,0.021142,-7271.827361,-1336.021615,548.796257,-0.99883,-0.042248,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.412,0.011111,-6973.235415,-1583.739574,-7.657541,-0.982831,0.184376,0.006919,0.092587,0.003445,-0.000316,0.995699,16.609274,0.0,0.0,0.0,1.0,1281.234619,-7276.574185,-1334.696779,548.796247,0.020571,-7276.574185,-1334.696779,548.796247,-0.998877,-0.041107,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.423,0.011111,-6978.265321,-1582.761609,-7.657549,-0.982623,0.185485,0.006919,0.093149,0.003445,-0.000318,0.995646,16.605362,0.0,0.0,0.0,1.0,1282.727417,-7281.322933,-1333.376798,548.79626,0.020007,-7281.322933,-1333.376798,548.79626,-0.998923,-0.03998,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.434,0.011111,-6983.293969,-1581.783726,-7.657558,-0.982416,0.186579,0.006919,0.093704,0.003445,-0.00032,0.995594,16.601423,0.0,0.0,0.0,1.0,1284.099243,-7286.073561,-1332.061476,548.796265,0.019451,-7286.073561,-1332.061476,548.796265,-0.998967,-0.038867,-0.023536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.445,0.011111,-6988.321338,-1580.805815,-7.65756,-0.98221,0.18766,0.006919,0.094251,0.003445,-0.000322,0.995542,16.597464,0.0,0.0,0.0,1.0,1285.356079,-7290.826021,-1330.750699,548.796298,0.018901,-7290.826021,-1330.750699,548.796298,-0.999009,-0.037768,-0.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.456,0.011111,-6993.347414,-1579.827808,-7.657572,-0.982005,0.188727,0.006919,0.094792,0.003444,-0.000324,0.995491,16.593478,0.0,0.0,0.0,1.0,1286.503052,-7295.580276,-1329.444239,548.796296,0.018358,-7295.580276,-1329.444239,548.796296,-0.99905,-0.036683,-0.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.467,0.011111,-6998.372177,-1578.849601,-7.657585,-0.981802,0.18978,0.006919,0.095326,0.003444,-0.000326,0.99544,16.589475,0.0,0.0,0.0,1.0,1287.545654,-7300.336281,-1328.141993,548.796291,0.017821,-7300.336281,-1328.141993,548.796291,-0.999089,-0.035611,-0.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.478,0.011111,-7003.395607,-1577.871097,-7.657587,-0.981601,0.19082,0.006919,0.095853,0.003444,-0.000328,0.995389,16.585452,0.0,0.0,0.0,1.0,1288.488647,-7305.093999,-1326.84387,548.796322,0.017292,-7305.093999,-1326.84387,548.796322,-0.999126,-0.034553,-0.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.489,0.011111,-7008.41769,-1576.892234,-7.657598,-0.9814,0.191847,0.006919,0.096374,0.003444,-0.00033,0.995339,16.581408,0.0,0.0,0.0,1.0,1289.337036,-7309.853379,-1325.549638,548.796323,0.016769,-7309.853379,-1325.549638,548.796323,-0.999161,-0.033508,-0.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07 22:42:40.500,0.011111,-7013.438409,-1575.91292,-7.657608,-0.981202,0.19286,0.006919,0.096888,0.003444,-0.000332,0.995289,16.57735,0.0,0.0,0.0,1.0,1290.095337,-7314.614391,-1324.259218,548.796329,0.016253,-7314.614391,-1324.259218,548.796329,-0.999195,-0.032476,-0.023537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
